Amount,AmountIncludingVAT,Description,DocumentNo,BilltoCustomerNo,Quantity,PostingDate,LocationCode,GSTAssessableValueLCY,InvDiscountAmount,ItemCategoryCode,no,billToName,billToCity,state
0.0,0.0,TEA COASTER,SINV25-04100,C000399,10.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04100,ASJANS EXPORT PRIVATE LIMITED,NARAVITA PART 1,AS
0.0,0.0,PEN,SINV25-04100,C000399,100.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04100,ASJANS EXPORT PRIVATE LIMITED,NARAVITA PART 1,AS
0.0,0.0,DAIRY,SINV25-04100,C000399,10.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04100,ASJANS EXPORT PRIVATE LIMITED,NARAVITA PART 1,AS
0.0,0.0,THAILA,SINV25-04100,C000399,20.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04100,ASJANS EXPORT PRIVATE LIMITED,NARAVITA PART 1,AS
0.0,0.0,CATALOGUE,SINV25-04100,C000399,40.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04100,ASJANS EXPORT PRIVATE LIMITED,NARAVITA PART 1,AS
0.0,0.0,Shipment No. DS25-03699:,SINV25-04101,,0.0,2026-01-20,,0,0,,SINV25-04101,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04101,C000106,224.0,2026-01-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04101,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03700:,SINV25-04102,,0.0,2026-01-20,,0,0,,SINV25-04102,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04102,C000106,224.0,2026-01-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04102,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,LEAFLET,SINV25-04103,C000402,40.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,WRITING PAD,SINV25-04103,C000402,20.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,KEY RING,SINV25-04103,C000402,20.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,T-SHIRT,SINV25-04103,C000402,25.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,CAP,SINV25-04103,C000402,25.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,TEA COASTER,SINV25-04103,C000402,10.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,PEN,SINV25-04103,C000402,100.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,DAIRY,SINV25-04103,C000402,10.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,THAILA,SINV25-04103,C000402,20.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,CATALOGUE,SINV25-04103,C000402,40.0,2026-01-20,MAIN STORE,0,0,ADVRTISMNT,SINV25-04103,BHAWANI AGRO AGENCY,RANI,RJ
0.0,0.0,Shipment No. DS25-03701:,SINV25-04104,,0.0,2026-01-20,,0,0,,SINV25-04104,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04104,C000106,224.0,2026-01-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04104,OSWAL PUMPS LIMITED,KUTAIL,HR
24080.0,24080.0,WOODEN SCRAP,SINV25-04105,C000543,3010.0,2026-01-20,SCRAP,0,0,SCRAP,SINV25-04105,J K INDUSTRIES,ALWAR,RJ
7980.0,7980.0,WOODEN SCRAP,SINV25-04105,C000543,1330.0,2026-01-20,SCRAP,0,0,SCRAP,SINV25-04105,J K INDUSTRIES,ALWAR,RJ
570.0,570.0,WHITE ( FOAM) SCRAP,SINV25-04106,C000485,190.0,2026-01-20,SCRAP,0,0,SCRAP,SINV25-04106,RADHE KRISHNA TRADERS,Karnal,HR
0.0,0.0,Shipment No. DS25-03705:,SINV25-04107,,0.0,2026-01-21,,0,0,,SINV25-04107,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04107,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04107,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03706:,SINV25-04108,,0.0,2026-01-21,,0,0,,SINV25-04108,OSWAL PUMPS LIMITED,KUTAIL,HR
997920.0,997920.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04108,C000106,84.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04108,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,LEAFLET,SINV25-04109,C000046,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,WRITING PAD,SINV25-04109,C000046,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,KEY RING,SINV25-04109,C000046,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,T-SHIRT,SINV25-04109,C000046,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,CAP,SINV25-04109,C000046,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,TEA COASTER,SINV25-04109,C000046,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,PEN,SINV25-04109,C000046,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,DAIRY,SINV25-04109,C000046,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,THAILA,SINV25-04109,C000046,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,CATALOGUE,SINV25-04109,C000046,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04109,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,Shipment No. DS25-03707:,SINV25-04110,,0.0,2026-01-21,,0,0,,SINV25-04110,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04110,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04110,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03708:,SINV25-04111,,0.0,2026-01-21,,0,0,,SINV25-04111,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04111,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04111,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03709:,SINV25-04112,,0.0,2026-01-21,,0,0,,SINV25-04112,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04112,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04112,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03710:,SINV25-04113,,0.0,2026-01-21,,0,0,,SINV25-04113,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04113,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04113,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03711:,SINV25-04114,,0.0,2026-01-21,,0,0,,SINV25-04114,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04114,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04114,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03712:,SINV25-04115,,0.0,2026-01-21,,0,0,,SINV25-04115,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04115,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04115,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03715:,SINV25-04116,,0.0,2026-01-21,,0,0,,SINV25-04116,JAIMINI TRADERS,SHARANPUR,UP
677600.0,677600.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04116,C000487,56.0,2026-01-21,FG,0,0,FG-SOLAR PANEL TB,SINV25-04116,JAIMINI TRADERS,SHARANPUR,UP
0.0,0.0,Shipment No. DS25-03713:,SINV25-04117,,0.0,2026-01-21,,0,0,,SINV25-04117,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04117,C000106,224.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04117,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-03714:,SINV25-04118,,0.0,2026-01-21,,0,0,,SINV25-04118,OSWAL PUMPS LIMITED,KUTAIL,HR
332640.0,332640.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04118,C000106,28.0,2026-01-21,FG,0,0,FG-SOLAR PANEL WB,SINV25-04118,OSWAL PUMPS LIMITED,KUTAIL,HR
90.0,90.0,WHITE ( FOAM) SCRAP,SINV25-04119,C000485,30.0,2026-01-21,SCRAP,0,0,SCRAP,SINV25-04119,RADHE KRISHNA TRADERS,Karnal,HR
7590.0,7590.0,MIX POLYTHENE,SINV25-04119,C000485,330.0,2026-01-21,SCRAP,0,0,SCRAP,SINV25-04119,RADHE KRISHNA TRADERS,Karnal,HR
0.0,0.0,LEAFLET,SINV25-04120,C000087,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,WRITING PAD,SINV25-04120,C000087,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,KEY RING,SINV25-04120,C000087,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,T-SHIRT,SINV25-04120,C000087,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,CAP,SINV25-04120,C000087,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,TEA COASTER,SINV25-04120,C000087,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,PEN,SINV25-04120,C000087,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,DAIRY,SINV25-04120,C000087,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,THAILA,SINV25-04120,C000087,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,CATALOGUE,SINV25-04120,C000087,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04120,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,Shipment No. DS25-03716:,SINV25-04121,,0.0,2026-01-21,,0,0,,SINV25-04121,TIWARI ENTERPRISES,AMETHI,UP
685300.0,685300.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04121,C000484,56.0,2026-01-21,WH-KUTAIL,0,0,FG-SOLAR PANEL TB,SINV25-04121,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,Shipment No. DS25-03719:,SINV25-04121,,0.0,2026-01-21,,0,0,,SINV25-04121,TIWARI ENTERPRISES,AMETHI,UP
70000.0,70000.0,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,SINV25-04121,C000484,5.0,2026-01-21,MAIN STORE,0,0,ON GRID INVERTER,SINV25-04121,TIWARI ENTERPRISES,AMETHI,UP
22222.0,22222.0,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,SINV25-04121,C000484,1.0,2026-01-21,MAIN STORE,0,0,ON GRID INVERTER,SINV25-04121,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04122,C000087,4.0,2026-01-21,FG,0,0,FG-SOLAR PANEL TB,SINV25-04122,LALA MELI RAM AND SONS,NARWANA,HR
0.0,0.0,LEAFLET,SINV25-04123,C000484,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,WRITING PAD,SINV25-04123,C000484,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,KEY RING,SINV25-04123,C000484,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,T-SHIRT,SINV25-04123,C000484,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,CAP,SINV25-04123,C000484,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,TEA COASTER,SINV25-04123,C000484,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,PEN,SINV25-04123,C000484,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,DAIRY,SINV25-04123,C000484,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,THAILA,SINV25-04123,C000484,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,CATALOGUE,SINV25-04123,C000484,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04123,TIWARI ENTERPRISES,AMETHI,UP
0.0,0.0,Shipment No. DS25-03718:,SINV25-04124,,0.0,2026-01-21,,0,0,,SINV25-04124,PRASHANT SOLAR POWER,DHARAI,UP
1016400.0,1016400.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04124,C000270,84.0,2026-01-21,WH-KUTAIL,0,0,FG-SOLAR PANEL TB,SINV25-04124,PRASHANT SOLAR POWER,DHARAI,UP
1743750.0,1743750.0,SOLAR PANEL 500 WP MONO HALF CUT DCR BIFACIAL,SINV25-04124,C000270,155.0,2026-01-21,WH-KUTAIL,0,0,FG-SOLAR PANEL TB,SINV25-04124,PRASHANT SOLAR POWER,DHARAI,UP
0.0,0.0,Shipment No. DS25-03717:,SINV25-04125,,0.0,2026-01-21,,0,0,,SINV25-04125,B.S.A. TRADERS,SIRSA,HR
554400.0,554400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04125,C000221,84.0,2026-01-21,WH-KUTAIL,0,0,FG-SOLAR PANEL TB,SINV25-04125,B.S.A. TRADERS,SIRSA,HR
1655500.0,1655500.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04125,C000221,140.0,2026-01-21,WH-KUTAIL,0,0,FG-SOLAR PANEL TB,SINV25-04125,B.S.A. TRADERS,SIRSA,HR
0.0,0.0,LEAFLET,SINV25-04126,C000418,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,WRITING PAD,SINV25-04126,C000418,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,KEY RING,SINV25-04126,C000418,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,T-SHIRT,SINV25-04126,C000418,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,CAP,SINV25-04126,C000418,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,TEA COASTER,SINV25-04126,C000418,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,PEN,SINV25-04126,C000418,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,DAIRY,SINV25-04126,C000418,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,THAILA,SINV25-04126,C000418,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,CATALOGUE,SINV25-04126,C000418,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04126,BHARAT ENTERPRISES,KHALILABAD,UP
0.0,0.0,THAILA,SINV25-04127,C000141,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,WRITING PAD,SINV25-04127,C000141,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,KEY RING,SINV25-04127,C000141,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,T-SHIRT,SINV25-04127,C000141,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,CAP,SINV25-04127,C000141,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,PEN,SINV25-04127,C000141,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,DAIRY,SINV25-04127,C000141,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,TEA COASTER,SINV25-04127,C000141,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,CATALOGUE,SINV25-04127,C000141,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,LEAFLET,SINV25-04127,C000141,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,GIFT SET (CB BROWN),SINV25-04127,C000141,1.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04127,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,THAILA,SINV25-04128,C000515,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,WRITING PAD,SINV25-04128,C000515,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,KEY RING,SINV25-04128,C000515,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,T-SHIRT,SINV25-04128,C000515,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,CAP,SINV25-04128,C000515,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,PEN,SINV25-04128,C000515,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,DAIRY,SINV25-04128,C000515,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,TEA COASTER,SINV25-04128,C000515,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,CATALOGUE,SINV25-04128,C000515,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,LEAFLET,SINV25-04128,C000515,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,GIFT SET (CB BROWN),SINV25-04128,C000515,1.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04128,UJJALA SOLAR CORPORATION,HISAR,HR
0.0,0.0,LEAFLET,SINV25-04129,C000379,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,WRITING PAD,SINV25-04129,C000379,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,KEY RING,SINV25-04129,C000379,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,T-SHIRT,SINV25-04129,C000379,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,CAP,SINV25-04129,C000379,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,TEA COASTER,SINV25-04129,C000379,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,PEN,SINV25-04129,C000379,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,DAIRY,SINV25-04129,C000379,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,THAILA,SINV25-04129,C000379,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,CATALOGUE,SINV25-04129,C000379,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04129,BHATIWAL SOLAR POWER SYSTEM,ABOHAR,PB
0.0,0.0,LEAFLET,SINV25-04130,C000384,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,WRITING PAD,SINV25-04130,C000384,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,KEY RING,SINV25-04130,C000384,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,T-SHIRT,SINV25-04130,C000384,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,CAP,SINV25-04130,C000384,25.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,TEA COASTER,SINV25-04130,C000384,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,PEN,SINV25-04130,C000384,100.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,DAIRY,SINV25-04130,C000384,10.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,THAILA,SINV25-04130,C000384,20.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
0.0,0.0,CATALOGUE,SINV25-04130,C000384,40.0,2026-01-21,MAIN STORE,0,0,ADVRTISMNT,SINV25-04130,ELECTRO POWER,FARIDABAD,HR
